"imfcode","country","year","AMCType","AMCAnyCreated","NumAMCOpNoNA","NumAMCCountryNoNA","NumAMCCountryLagNoNA","F1","F2","F3","F4","F5"
362,"SAINT LUCIA",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
111,"UNITED STATES",1988,"None",0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
362,"SAINT LUCIA",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
364,"SAINT VINCENT AND THE GRENADINES",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
111,"UNITED STATES",1989,"Decentralised",1,1,1,0,"AMC",NA,NA,NA,NA
132,"FRANCE",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1995,"Decentralised",1,1,1,0,"AMC",NA,NA,NA,NA
366,"SURINAME",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
366,"SURINAME",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1996,NA,0,1,1,1,"AMC",NA,NA,NA,NA
132,"FRANCE",1997,NA,0,1,1,1,"AMC",NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1998,NA,0,1,1,1,"AMC",NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1982,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1983,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1984,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1985,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1986,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1987,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1988,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1989,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1990,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1991,"None",0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",1999,NA,0,1,1,1,"AMC",NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1992,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1993,"None",0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2000,NA,0,1,1,1,"AMC",NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
369,"TRINIDAD AND TOBAGO",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2001,NA,0,1,1,1,"AMC",NA,NA,NA,NA
132,"FRANCE",2002,NA,0,1,1,1,"AMC",NA,NA,NA,NA
377,"CAYMAN ISLANDS",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2003,NA,0,1,1,1,"AMC",NA,NA,NA,NA
111,"UNITED STATES",1990,"Decentralised",0,1,1,1,"AMC",NA,NA,NA,NA
132,"FRANCE",2004,NA,0,1,1,1,"AMC",NA,NA,NA,NA
419,"BAHRAIN",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2005,NA,0,1,1,1,"AMC",NA,NA,NA,NA
419,"BAHRAIN",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2006,NA,0,1,1,1,"AMC",NA,NA,NA,NA
419,"BAHRAIN",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2007,NA,0,1,1,1,"AMC",NA,NA,NA,NA
419,"BAHRAIN",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
419,"BAHRAIN",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2008,"Decentralised",1,3,3,1,"AMC","q-AMC","AMC",NA,NA
423,"CYPRUS",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2009,"Decentralised",0,3,3,3,"AMC","q-AMC","AMC",NA,NA
423,"CYPRUS",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2010,"Decentralised",0,3,3,3,"AMC","q-AMC","AMC",NA,NA
423,"CYPRUS",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
423,"CYPRUS",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2011,"Decentralised",0,3,3,3,"AMC","q-AMC","AMC",NA,NA
423,"CYPRUS",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
132,"FRANCE",2012,"Decentralised",0,3,3,3,"AMC","q-AMC","AMC",NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
111,"UNITED STATES",1991,"Decentralised",0,1,1,1,"AMC",NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
429,"IRAN, ISLAMIC REPUBLIC OF",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
433,"IRAQ",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
134,"GERMANY",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1980,"None",0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1981,"None",0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1982,"None",0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1983,"None",0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1989,NA,0,0,0,0,NA,NA,NA,NA,NA
111,"UNITED STATES",1992,"Decentralised",0,1,1,1,"AMC",NA,NA,NA,NA
134,"GERMANY",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1990,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
134,"GERMANY",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2001,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2002,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2003,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2004,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2005,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2006,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2007,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2008,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2009,NA,0,0,0,0,NA,NA,NA,NA,NA
134,"GERMANY",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2010,NA,0,0,0,0,NA,NA,NA,NA,NA
436,"ISRAEL",2011,NA,0,0,0,0,NA,NA,NA,NA,NA
134,"GERMANY",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1980,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1981,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1982,NA,0,0,0,0,NA,NA,NA,NA,NA
134,"GERMANY",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1983,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1984,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1985,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1987,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1988,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1989,"None",0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1990,"None",0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1991,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1992,NA,0,0,0,0,NA,NA,NA,NA,NA
134,"GERMANY",1986,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1993,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1994,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1995,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1996,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1997,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1998,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",1999,NA,0,0,0,0,NA,NA,NA,NA,NA
439,"JORDAN",2000,NA,0,0,0,0,NA,NA,NA,NA,NA
